Unnamed: 0,individual,alias
3917,"ga bac hong, san bay noi bai, cau nhat tan",
3918,"sieu thi, truong hoc, dan tri, xuong, cho",
3919,"sieu thi, truong, cho thach da, phong gym, cho",
3920,dong lua,
3921,cho ba chieu,
3922,"eo gio, bamboo, khu kinh te nhon hoi, quy nhon, bai san ho, san bay phu cat, khu phuc hop flc, khu du lich bien ky co",
3924,"truong hoc, sieu thi, benh vien, cho dan sinh",
3928,"co quan hanh chinh, truong hoc, vien khoa hoc cong nghe, kdt tay ho tay, benh vien",
3929,"uy ban truong hoc, ben xe yen nghia, tram y te",
3930,"kcn dai hiep, cho dai hiep, truong hoc cac cap 1,2,3, cau ha nha",
3931,cau rao 3,
3932,"phong doc sach, phong tap, benh vien, cho",
3935,sea thuan phuoc,
3936,"cho thu dau mot, truong hoc cho",
3937,khu cong nghiep dau tieng 3,
3939,"san khau nhac nuoc, tttm danko plaza",
3942,"dan tri cao, khu vui choi, ho dam hong, truong hoc cac cap, cho",
3943,"bau bang, truong hoc, khu cong nghiep, via he cay xanh, khu do thi, cho, cong vien",
3944,"san bong ro, san bong da mini, ho boi",
3946,"cong vien binh duc, cho dau moi thu duc, tieu hoc, truong mam non, truong tieu hoc, cong vien",
3947,"truong dai hoc rmit, sieu thi coop mart, boxing, quoc te canada, cho dau moi binh dien, khu giai tri, cap 1 , 2 , 3, sieu thi citimarkt, gym, mau giao, ho boi, sieu thi vinmart, san bong tennis, khu vui choi cho tre em, phong tap yoga",
3948,bien,
3949,"bv tai mui hong tw, benh vien bach mai",
3950,"cho trung an, cho hoa phu",
3951,"san xe hoi, cay xanh via he",
3953,"truong cap 1,2,3 dich vong, bao chi tuyen truyen, dh quoc gia, dai hoc giao thong van tai",
3955,"truong cap 1,2 giap bat, dh bach khoa, xay dung, kinh te, cho",
3957,"cho nong san thu duc, khu vui choi, nha tre, phong yoga, duc, phong sinh hoat da nang, ho boi, cong vien bo song, kcn song than, phong gym, mien dong",
3958,"an, mien",
3959,"nha, cay xanh, cong vien cay xanh, cong vien",
3960,"san bay quoc te cam ranh, san golf 27 lo, thai binh duong, bai dai, bai bien, shophouse, casino quoc te, cong vien",
3962,"khach san, dan tri cao, khu vui choi, ho dam hong, truong hoc cac cap, cho",
3963,"truong hoc, cho tan binh",
3968,"san the duc the thao da nang, resort, song co co, cocobay, khu nghi duong the nam hai hoi an, trung tam thuong mai, cong vien cay xanh, san golf quoc te montgomerie links, khu vui choi ngoai troi, bai tam ha my, khu do thi phuc hop, ben du thuyen, bai bien ha my, rosa luxyry villas, san golf brg, bai tam viem dong, bai tam thong nhat, biet thu nghi duong mat song",
3969,"karaoke, ngan hang, van phong",
3970,"dh quoc gia, dan tri cao, truong dai hoc, giao thong van tai, bao chi tuyen truyen",
3976,"khu tam nang, spa, phong tap gym, nha tre, yoga, cho dau moi thu duc, khu vui choi danh cho tre em, be boi, benh vien hanh phuc, quan coffee ngoai troi, sieu thi mua sam co. op mart, tttm big c, sanh lounge, cau binh phuoc, shophouse, co quan hanh chinh quan thu duc, vuon nuong bbq ngoai troi, vuon nghe thuat, truong hoc cac cap",
3978,"bien bai dai, san bay quoc te cam ranh, khu trung tam hanh chinh cam lam, dam thuy trieu",
3979,dai hoc dan lap,
3983,"ho dieu hoa, be ca",
3985,"ho tay, dan tri cao",
3992,"dan tri cao, truong dh y ha noi, dh kinh te, dh bach khoa, dh xay dung, truong hoc cac cap, cho",
3993,"duong cao toc vo van kiet, cong vien cong nghe truyen thong, canh kcn, ha phong, quang minh, truong dai hoc tai chinh, cienco 5, rose valley, mik group",
3997,"vincom, khu cong nghe cao, truong mau giao quoc te, san bay tan son nhat, tram metro, vuon tren khong, trung tam thuong mai, ben xe mien dong, benh vien quoc te hoan my, lang dai hoc quoc gia, tttm go, ho boi vo cuc, trung tam hanh chinh, giao duc, cho",
3998,"trung tam thuong mai, kdl dam sen, benh vien, aeon mall binh tan, cho",
3999,"truong hoc quoc te ssis, tttm crescent mall, vivocity, san golf, cong vien cau anh sao, benh vien phap viet, ho boi, phong gym",
4002,"san vuon, trung tam mua sam crescent mall, khu thuong mai tai chinh quoc te, cong vien hoa anh dao, san choi tre em, ho hoi, phong gym",
4003,lo 32,
4005,cho truong hoc cac cap,
4007,"phong the duc, sieu thi, truong quoc te uc, san bay tan son nhat, parkson, nha tre, yoga, cong vien cay xanh, benh vien quoc te hoan my, sieu thi an phu, metro an phu, ho boi, sinh hoat cong dong, benh vien buu dien, khu do thi moi thu thiem, khu bbq",
4008,"cau anh sao, cong vien ben du thuyen, crescent mall..v.v., canh doi",
4011,"truong hoc, chua, cho cay queo hoang hoa tham, phong cong chung so 6, cho, nha tho",
4013,biet thu nghe si hai,
4014,ham xe ke can resort new world,
4015,"truong hoc cac cap, cho nguyen dinh chieu, ngan hang, cho phan xich long, dich vu an uong, benh vien, cong vien gia dinh",
4016,"truong, cho dan sinh",
4017,"sieu thi, ho boi, khu vui choi, nha thi dau phu tho, sanh tiep khach, khuon vien, cfe",
4018,"sieu thi, san bay, nha tre, khuon vien cay xanh, ho boi",
4019,"sieu thi, van quan, truong hoc, kdt van quan ha dong, khu do thi van quan, kdt van quan, san choi the thao",
4020,"van phong cho, dich vu cao cap",
4021,5,
4022,"sieu thi, spa, san bay, nha tre, gym, ho boi, khuon vien, cong vien gia dinh",
4023,"san bay, khu resort, khu vinhomes, khu do thi san bay",
4024,"nha sinh hoat cong dong, quang truong trung tam, be boi 4 mua tieu chuan olympic, zacuzzi spa bon mua, vinhome ocean park, dao yoga, vuon thuc vat botanic garden, toa zenpark, kids heaven, ho dieu hoa, san khau nghe thuat, tuyen metro so 8, dai phun nuoc, gym club, trung tam lam viec working space, sanh louge, khach san 5 *, sport hub, gui xe, le tan",
4025,"sieu thi, rap chieu phim, dan tri cao, buu chinh vien thong, truong hoc, benh vien k, dai hoc kien truc, benh vien 103, vien bong le huu trac, cho",
4026,"truong hoc 2 + 3, cho ba diem",
4028,"bang ten duong, cay xanh, benh vien cho ray ii",
4030,"kdt kim chung di trach, tan tay do",
4031,"phong tap gym, ho boi",
4032,"ho boi chan may, karaoke, bai sau thuy van, spa, du lich 5 sao plus, bbq, bai sau, gym, song luoi",
4034,"san vuon cho tre, ho boi",
4035,"gd2, ho boi",
4037,"cong vien noi khu, dao kim cuong",
4038,"sieu thi, truong hoc, ga tau dien, dh cong nghiep, trung tam the thao quoc gia nhon, cho",
4040,"kcn, ngan hang, truong, truong hoc cac cap, cho",
4041,"all in one, tap gym, khu vui choi tre em trong nha, truong hoc, phong gym trong nha, tttm, ban tra, ho ca koi, bien nhan tao, sanh cho, tap gym ngoai troi, san the thao, benh vien, cong vien vui choi, be boi 4 mua, le tan",
4044,"cigar lounge, bar thuong gia, khu tap golf, dinh hong gio, truong hoc, thu vien, ghe thu gian, nha hang, tttm, sunshine mart, s - fitness, khu vui choi tre em, sauna, nha cong dong, be boi ngoai troi, be boi bon mua, vuon bbq, s plus cafe",
4046,"khu shophouse, den hung, co quan hanh chinh quan binh thuy, san golf, truong hoc, ho anh sang, benh vien, shophouse, cong vien",
4047,"ho tieu canh, ho van canh, bien, ho boi, be boi",
4049,"lien ke, benh vien da khoa, do thi moi, trung tam y te huyen",
4050,"kdc, dan tri cao",
4051,"khu du lich, khu cong nghiep",
4052,"truong hoc, cau rao 2, cho",
4053,"truong hoc, cau rao 2, nha may xi nghiep, cho",
4054,"khu noi bo cao tang, dan tri, vincom nguyen xi",
4056,"benh vien noi tiet, bao tang ha noi, benh vien dong da, chua, r2 royal city, dai hoc ha noi",
4058,"duong cao toc ho chi minh - long thanh - dau giay, biet thu, san bay quoc te long thanh, san bay long thanh, san bay long thanh ket, chung cu cao tang",
4059,cong ty det may sai gon,
4061,"4s, dan tri",
4062,"ho boi legacy, truong hoc, trung tam thuong mai aeon mall, tp, cho thuan giao, truong mam non , cao 2 thuan giao, cong vien legacy, khu shophouse legacy, ham giu xe, benh vien columbia, lotte",
4063,"sieu thi, ubnd nhon trach, truong hoc, kcn nhon trach, ngan hang, san bay quoc te long thanh, tthc nhon trach, khu cong nghiep nhon trach, giao duc y te, bv nhon trach, sinh hoat cong dong, trung tam, vimart, cong vien trung tam",
4064,"truong hoc, sieu thi, ho hoan kiem, khu chung cu cao cap times city",
4065,"du lich bien maia quy nhon, khu du lich bien nhon ly cat tien, khu kinh te nhon hoi, ho boi",
4066,"song han, khu du lich",
4067,"sieu thi, cong vien van hoa dam sen, yoga, bbq, gym, khu vui choi cho be, ho boi tran, cong vien",
4068,"tuyen duong sat do thi, be boi trong nha & ngoai troi, spa, cham soc suc khoe, tttm, massage, cay xanh, trung tam the thao, ho nuoc, cong vien",
4070,"sieu tri metro, vincom mega mall, trung tam thuong mai estella place, bigc",
4071,"khu nghi duong, khu du lich giai tri vinpearl land, san golf tieu chuan quoc te, vinh cam ranh, vinh, ho nuoc ngot, thoi bao kinh te viet nam, hoi khoa hoc kinh te viet nam, bien, vuon hoa, du lich dien tu, cong vien dong vat hoang da safari, bai bien, bien bai dai, khu du lich sinh thai nong nghiep vineco, ho tran",
4072,"nha van hoa dai cat, doanh trai quan doi, lang hoa tay tuu, ubnd, tttm, truong mam non, aeon bac tu liem, san bay noi bai, vincom pham van dong, vincom dan phuong, mm mega market, ca phuong lien mac",
4073,"bong lai tien canh, san bay phan thiet, lang chai mui ne, suoi co tien, bai bien, mui ne, vinh hon rom, doi cat vang",
4075,"khach san thang loi, ho tay, khach san lake palais residences, toa apartment",
4081,"khu dan tri cao, nha cao tang",
4083,"kim oanh paradise, vinhome grand park, cao toc hcm, khu do thi, aqua city",
4084,chdv,
4086,"thu vien, bbq, san choi cho be, ho boi",
4087,"spa, ho boi, be boi, ho hoi, shuttel bus, dich vu dua don san bay, vui choi cho tre em, english club, nha hang ngoai troi, trung tam hoi nghi, khu giu tre, hoi thao, mat bien my khe, be boi tran, trung tam mua sam, gym, trung tam cham soc suc khoe, nha hang, game room, quan bar, khu vui choi cho tre em",
4089,"ca phe, nha hang, phu my hung, gym, cong vien noi khu, ho boi",
4090,"truong dai hoc, cong vien",
4091,"khu dan tri cao, ngan hang, truong cap 3",
4092,"phong the duc, sieu thi, truong quoc te uc, an phu, san bay tan son nhat, parkson, nha tre, yoga, cong vien cay xanh, benh vien quoc te hoan my, sieu thi an phu, metro an phu, ho boi, sinh hoat cong dong, benh vien buu dien, khu do thi moi thu thiem, khu bbq",
4093,coopmart,
4094,"ho den lu, cho",
4096,"trung tam thuong mai, nha ga cat linh, khu vui choi giai tri benh vien truong hoc, lang bac, quoc tu giam",
4097,"song giong ong to, cong vien song giong ong to quan",
4098,"truong hoc benh vien, cong vien thong nhat, ngan hang, ho hoan kiem, ho hoang cau, trung tam thuong mai, lang bac, quoc tu giam",
4100,"truong hoc benh vien, royal city, ngan hang, ho hoang cau, trung tam thuong mai, uy ban nhan dan quan dong da, dai truyen hinh ha noi, rap chieu phim quoc gia",
4105,"truong hoc benh vien, ngan hang, trung tam thuong mai, ho thanh cong, dai truyen hinh ha noi, rap chieu phim quoc gia",
4108,nha kinh doanh,
4110,"nha hang am thuc bbq han quoc, sumo, sc vivo city trung tam thuong mai, truong hoc, kichi - kichi, ubnd phuong tan phong, tram xe buyt, sc vivo city, dh rmit, cong vien cay xanh, ubnd, truong dai hoc ton duc thang, dh canh sat nhan dan, benh vien, khu tai dinh cu tan quy dong",
4111,"truong dai hoc thuy loi, truong dh thuy loi, cong doan, hoc vien ngan hang, kem trang tien, trung tam tai chinh, dh bach khoa hn, benh vien, kham benh, kinh te, truong hoc cap 1,2,3, dieu tri benh, trung tam vui choi giai tri vin pham ngoc thach, bv bach mai, nha hat lon thanh pho, xay dung hn, quoc tu giam, cu rua, cong vien thong nhat, ho guom, y ha noi, ho tay, bv dai hoc y ha noi, lang bac",
4113,"truong hoc c 1.2.3, cho thanh khe, cay xang dau",
4114,"van phuc city, khu dan cu hong long",
4115,"truong hoc, san the thao",
4116,"kinh te, trung tam thuong mai tai chinh, cho kham thien, ho 3 mau, ho 7 mau, cong vien thong nhat, ho hale, truong dai hoc bach khoa, y ha noi hoc vien ngan hang, xay dung",
4119,"khu cong nghiep phuoc dong, khu cong nghiep, khu tai dinh cu, vuon cay, cho, cong ba",
4120,"san golf, truong hoc, khu vui choi, nha hang, ngan hang, thu vien, be boi, san the thao, benh vien, cong vien",
4123,"nam ki khoi nghia, dai hoc fpt",
4124,"sieu thi, khu vui choi giai tri, cau phung, truong hoc, tram, truong, cong vien cay xanh, sinh thai, benh vien, khu sinh thai cam dinh",
4125,quang truong san khau nhac nuoc lon,
4126,"truong hoc, ngan hang, sieu thi, cho",
4127,"sieu thi vinmart +, family mart, ho boi, truong mam non quoc te koi",
4128,"benh vien nhi 2, le trong",
4129,"kdt duong noi, tram xe bus, cay dan cv thien van hoc, sieu thi aeon, ga cat linh, bx, kdt do nghia",
4130,"van phong, cty, truong dh, dan tri cao",
4131,"cay xanh, den nang luong mat troi",
4133,"truong hoc, sieu thi, benh vien, cho",
4134,ho con rua,
4135,"dan tri cao, truong hoc, ben xe yen nghia, benh vien yen nghia, nha van hoa, tram y te, cho",
4138,"van phong, b. vien, truong hoc quoc te, nha hang, s. thi an phu, vincom mega mall thao dien, tuyen ga metro",
4140,kbt sai gon garden,
4147,"cong vien chu de, vong xoay",
4148,"vuon mit thai, cao toc",
4150,"yen tinh, truong hoc, benh vien, khu vuc dan tri, cho",
4152,"sinh dai phu, chua cai bau, san golf, casino, cang quoc te ha long, sonasea van don harbor city tuyen, mong cai, cao toc van don, ben cang hanh khach quoc te, san bay quoc te van don",
4153,"shop house, clup house",
4154,ql1a,
4155,"sieu thi aeon nhat ban, trung tam thuong mai metro ha dong, benh vien ha dong, kdt duong noi, khu vui choi, truong cap 1 an hung, sieu thi duc thanh, benh vien quoc te, ho, cap 2 le quy don, trung tam hoi nghi quoc gia, ubnd quan ha dong",
4156,cho dau moi,
4157,"cho lon, cum cong nghiep nguyen khe, ubnd xa xuan non, cho kim, truong cao dang viet - han, ttyt xuan non",
4159,pha cat lai,
4160,"trung tam thuong mai gigamall, dan tri cao",
4162,"tong hop, ho guom, ngan hang, cafe, ho tay, san bay noi bai",
4166,"cau binh co, cho ben cat",
4167,"cau binh co, kcn binh co, cong ty, kho xuong, kcn vsip 3, kcn vsip 2",
4168,cho binh my 500m,
4169,"pccc tu dong, nha bao ve, nha xe, nha an",
4172,"ho hoan kiem, nha hang khach san",
4175,"cao toc tphcm, nha vuon, truong hoc, trung tam thuong mai, san bay long thanh, benh vien, cong vien",
4177,"sieu thi, khu vui choi, bien an vien, bbq, ho boi, shop house, cong vien",
4178,lien ke,
4179,"sieu thi, rap chieu phim, truong hoc, trung tam thuong mai, truong hoc mam non , cap i , ii, ca phe starbucks, cong vien noi khu, ho boi, gym mien phi, cho",
4183,"khu du lich my khe, cang dung quat, du lich, meyhomes, kdt, khu du lich, du lich bien my khe, khu du lich nui thien ma, san bay chu lai, cong vien bien",
4184,"khu cong nghe cao hoa lac, khu to hop y te",
4185,song duong dong,
4186,"khu vuc dan tri cao bo doi, cho hoa khanh khu bo doi trinh sat",
4187,khu cong nghiep bac dong phu,
4189,"tram xang dau, cho, truong cac cap",
4190,"truong cap 1 - 2, cho pham van hai, san bay, trung tam thuong mai, cao oc",
4191,"trung tam hanh chinh tay sai gon, cham soc suc khoe, co quan hanh chinh, cong vien trung tam",
4193,"khu phuc hop, quan xa, gym, ho boi, khuon vien, benh vien, cho",
4199,"truong cho, san bay quoc te long thanh, benh xa, ho sinh thai loc an, uy ban",
4201,"vin smart city, sudico",
4202,"khu dan tri cao, bai gui oto",
4204,"cay xang, ubnd thoi hoa, kcn",
4205,"san bong tien phong, cho, truong cap 1 , 2",
4206,"tong hop, ho guom, ngan hang, nha thuoc, cong ty, ho tay, quan cafe, san bay noi bai",
4207,shophouse mega royal city,
4209,"ho guom, ngan hang, nha thuoc, cong ty, cua hang tong hop, ho tay, quan cafe, san bay noi bai",
4212,"sieu thi minimart, phong tap gym, zumba, ho boi vo cuc, khu vui choi cho tre em",
4214,khu trung tam cam duc,
4218,"13, truong hoc, ngan hang, number one, cho dau moi thu duc, tthc, khu cong nghiep, khu thuong mai, trung tam the duc the thao, linh trung, khuon vien cay xanh, dich vu, viet sinh, tt quan 1, truong hoc cac cap, cong vien",
4220,"truong tieu hoc vo van ngan, truong cap 3 duc hoa",
4221,"uy ban xa bau can cho, tram y te xa bau can, san bay long thanh",
4223,"cho lon, trung tam hanh chinh xa, nha may, truong hoc, ubnd",
4224,cho le trach,
4225,resort vinpearl,
4227,"khu, cong vien",
4230,"truong hoc, ngan hang, nha sach, chua, benh vien, cho, nha tho",
4231,"truong hoc uy ban, cho loc quang, cho, nha tho",
4232,"truong hoc, ubnd, tram y te, cho",
4235,"cau phung, ca, sinh thai",
4236,"bach mai, ga giap bat, khu phuc hop, be boi vo cuc, fitness cao, khu vui choi tre em, ben xe nuoc ngam, benh vien tuyen 1, truong dai hoc top, vuon treo cafe, xay dung, lao khoa, bach khoa, khu tap yoga, shophouse, kinh te, ho cong vien linh dam, buu dien",
4240,"truong cap 1 , 2,3, cho",
4244,"color park 1,2,3, the thao champion, thang loi riverside market, quang truong ha lan, khu thuong mai d - mall, khu cho dem diamond food court singapore, the sol city, galaxy hai son, thang loi central hill, truong mau giao eco kids, ho boi tran, cau uoc nguyen",
4245,"cityland, sieu thi lotte duong",
4246,"truong quoc te song ngu, cau rao 3, khu do thi cau rao 2, vuon hoa, khu do thi, sieu thi aeon, vinhomes marina, cau rao 1",
4247,truong tieu hoc,
4248,"be boi rieng khu dan cu, phong gym, tt tm",
4249,kdt quang minh,
4251,vuon hoa kdt quang minh,
4252,"truong dai hoc quoc te tan tao, khu du lich sinh thai phuc loc tho",
4253,bai tam thanh khe,
4254,"sieu thi, khu vui choi, nha hang, ngan hang, tttm, ho dieu hoa, cua hang tien loi, be boi, benh vien, cong vien",
4255,"van hoa, an ninh, truong dh, kien truc",
4256,"song ho, sinh thai",
4257,"truong thcs hoang van thu, bv nhi dong, truong dh kinh te tphcm, cho nhat tao",
4258,"o, khu dan tri van minh",
4259,"truong hoc an duong, trung tam y te, cho dan sinh yen phu",
4260,"ngan hang, truong cho, dh van hoa",
4261,"dai phun nuoc, cong vien hoa vang",
4264,"resort doi dep, truong lai ba thien, duong tranh loc nga",
4266,"khu vuc dan tri cao, ho, cho",
4269,etown cong hoa,
4270,"truong cap 2,3 hoi nghia, co quan hanh chinh, truong hoc, cong vien xanh, cho, ubnd xa",
4271,"benh vien tam tri, cang hang khong cam ranh, truong hoc, cho binh tan, hoa sen, quang truong 2/4, vinpearl hon tre, thuong mai dich vu, cay xanh cong vien, khu do thi cong vien trung tam hanh chinh moi, cay xanh, song quan truong, mat nuoc, quang truong, cong vien",
4272,"ham tien, san bay pt, suoi nuoc",
4275,"cau phung, que lam",
4276,"sinh thai, cong vien cay xanh",
4279,"ho skylake, cong vien ho dieu hoa skylake",
4281,"c. an phuong 7, truong cap 123 cao dang, dan tri, bv gia dinh, cho van kiep, cong vien van hoa phu nhuan, cho ba chieu, benh vien",
4283,khu dan tri an ninh,
4285,tiem lam,
4287,"truong hoc ha noi academy, ciputra",
4288,"nha van hoa, san bong, truong hoc dong ngac",
4292,"truong dai hoc the duc the thao tp. hcm, khu vui choi tre em, dong tphcm, ho boi, phong sinh hoat chung, benh vien ung buou co so 2, lang dai hoc thu duc, trung tam giao duc quoc phong an ninh, khu che xuat linh trung i, trung tam y te tp di an, truong dai hoc quoc te dai hoc quoc gia tphcm, tttm aeon mall, tuyen metro, dai hoc quoc gia tp hcm, shophouse, san bay quoc te tan son nhat, ky tuc xa khu b dai hoc quoc gia tp. hcm, san bay tan son nhat, phong gym & yoga, ben xe mien dong, ben xe, khu du lich suoi mo quan 9, truong dai hoc kinh te luat dai hoc quoc gia tphcm, tuyen metro so 1",
4294,"ben xe, trung tam hanh chinh, khu du lich sinh thai, truong hoc cac cap, cho",
4297,"truong dai hoc the duc the thao tp. hcm, khu vui choi tre em, dong tphcm, ho boi, phong sinh hoat chung, benh vien ung buou co so 2, lang dai hoc thu duc, vuon thuong uyen, khu dong tphcm, trung tam giao duc quoc phong an ninh, khu che xuat linh trung i, trung tam y te tp di an, truong dai hoc quoc te dai hoc quoc gia tphcm, tttm aeon mall, tuyen metro, dai hoc quoc gia tp hcm, shophouse, san bay quoc te tan son nhat, ky tuc xa khu b dai hoc quoc gia tp. hcm, cau kinh, san bay tan son nhat, phong gym & yoga, ben xe mien dong, ben xe, khu du lich suoi mo quan 9, truong dai hoc kinh te luat dai hoc quoc gia tphcm, tuyen metro so 1",
4299,"kcn, khu cong nghiep my phuoc 3, cho",
4302,"truong hoc, khu vuc an ninh, dan tri cao",
4304,"khu thuong mai dich vu, quang truong trung tam, khu the thao, nha de xe, trung tam thuong mai, vuon hoa, truong hoc lien cap",
4305,"phong tap gym, trung tam thuong mai, rap chieu phim cgv, ga tau dien, hanh chinh, trung tam tm, be boi 4 mua",
4308,ben du thuyen 5p,
4309,"sieu thi, pccc, truong hoc, ca phuong, ten lua, aeon - mall, cong an quan, mam non, ho boi",
4312,"san bay tan son nhat, cua hang, yoga, gym, ho boi",
4316,"trung tam, ngan hang vietcombak, mb, cho",
4320,"thoi trang, spa, nha hang, cafe, san bong, toa nha ngan hang",
4324,"nha van hoa, cho, cho do xe",
4325,lien,
4326,benh vien da khoa,
4328,"cao oc, van phong, khu cao cap, dan tri cao",
4329,"truong hoc, ngan hang, cay xang, khu dan cu, cho",
4330,"ben xe mien tay, truong tram truong thpt an lac",
4331,"bai tam non nuoc, ben xe bus non nuoc, nui ngu hanh son",
4332,"tttm lotte, san bay, cau nhat tan",
4334,phat homes,
4335,"ho, ho boi, san golf",
4336,"cong vien truong hoc, dan tri cao, sieu thi mini, toa nha van phong, trung tam mua sam hanh chinh quan, dich vu, cho",
4337,"spa, sieu thi, khu vui choi, ho boi",
4338,"truong huy van, khu dan tri cao, ho van chuong",
4339,"hoc vien an ninh, sieu thi, truong hoc, hoc vien buu chinh, dai hoc kien truc, lang viet kieu chau au",
4340,"san bay noi bai, ho tay",
4341,"dan tri cao, ho da bac",
4343,"giap hoi an, cong vien ho dieu hoa hoi an, cho lai nghi",
4347,"san the duc, bai gui xe, truong hoc, benh vien, o to, cho",
4349,"bigc, cho truyen thong dong hoa, ga metro, ben xe mien dong, dai hoc, lang dai hoc quoc gia, tttm bcons, mam non, cong vien",
4350,"sieu thi, metro",
4353,"shop quan ao, toa van phong, bank, nha hang, vincom pham ngoc thach",
4354,"truong thcs cuu long, cho chieu vo duy ninh, truong tieu hoc cuu long, cong an phuong 22, ngan hang, nha hang, ubnd phuong 19, atm, cua hang, truong thcs phu my, quan an, cay xanh, truong dai hoc ton duc thang",
4355,trung tam do thi phi,
4356,"kcn, cay xanh, cong ty pouchen, cong vien",
4362,ton duc thang,
4364,"van phong cong ty, khach san, dan tri cao, nha hang, metropolis, trung tam hoi nghi, ho tay, khu ngoai giao doan van phuc, benh vien, lotte, ho giang vo",
4365,"trung tam mua sam royalcity, truong dai hoc, dh y ha noi, dh khoa hoc xa hoi va nhan van, dh ha noi, cho",
4366,"sieu thi mini, ho boi",
4367,"sieu thi, dan tri cao, kdc cao cap, truong hoc noi khu, san tennis, giai tri the thao, cay xanh, ho boi, phong gym 3 sao, song rach chiec, cho, cong vien",
4368,"waterpark, ho boi rieng, san golf",
4369,"nghia trang, be boi 4 mua",
4370,"benh vien xuyen a, truong hoc, khu do thi tay bac cu chi, khu cong nghiep, truong lai cu chi, cho",
4371,"san bay tan son nhat, chung cu phu gia hung, an loc, osimi home, truong mam non hong an, cho",
4372,"chung cu, truong diem, tttm, toa van phong cong ty, sieu thi vinmart, cho, cong vien khu vui choi cho be",
4374,"canh aeon tan phu, lang co, cong vien tu nhien, truong quoc te, khu the thao chuan seagame, benh vien quoc te, ho boi, ho tu nhien, cong vien",
4375,"ngan hang, benh vien, khu dau gia duc giang, khu cong nghiep",
4376,"sieu thi, truong hoc, san bay, khu vs, ngan hang, trung tam thuong mai, co quan hanh chinh nha nuoc, nha thi dau, khu dan tri cao, benh vien, cong vien",
4377,"xa lo ha noi, lang dai hoc, metro, ho boi, suoi tien, bcons mien dong, ho da",
4379,"san khau trong dong, cong vien",
4381,"my khe, bai tam, cau co luy, khu du lich cap quoc gia, khu van hoa tam linh thien ma, bai tam my khe, ly son, cong vien",
4382,"tuyen metro so 5, ubnd xa binh hung, sieu thi dien may cho lon, truong tieu hoc binh hung, phu my hung, co quan, cong an xa binh hung, cao toc, ubnd xa",
4383,"resort, san vuon, bien, khu vui choi tre em, do thi thong minh, ho boi, phong gym",
4385,"be boi vo cuc, nha hang, trung tam thuong mai, tttm, nha tre, khu vui choi tre em, clubhouse, dap chieu phim, bai bien, vinh du thuyen, khu lien hop the thao, phong gym",
4389,"san golf, truong hoc, san bay, san bay quoc te cam ranh, casino, novo land, du lich nghi duong bai dai, dich vu, resort 5 *, dam thuy trieu, sinh thai, movenpick, khu do thi, bai bien, benh vien, ben du thuyen",
4390,"san bay cam ranh, san bay, cao toc bac nam",
4392,"be boi tang, phong gym",
4393,"hoc vien an ninh, dai hoc cong nghe giao thong van tai, truong dai hoc, dai hoc kien truc, dai hoc ha noi, cho",
4395,"bbq ngoai troi, san vuon noi bo, khu vui choi, tuyen metro ben thanh suoi tien, trung tam thuong mai, thao dien, song sai gon, ho boi city, bitexco, ho boi, cong vien",
4396,"truong mam non va cap 1 , 2 phuong canh, dai hoc dong a, truong dai hoc cong nghiep, cao dang fpt, truong quoc te han quoc, my dinh chi",
4398,"quan an duong pho, khu sudico, tttm the garden, big c, shophouse",
4399,"truong th ta quang buu, coop mart, sieu thi, spa, cong vien cay xanh, tttm, cua hang, ho boi, central premium, tara residence, topaz elite, shophouse, cho",
4402,"ho boi, truong lien cap singapore, benh vien da khoa sai gon, sieu thi big c, ho nuoc, bai bien, cong vien",
4407,"khu cong nghiep cao, cao toc long thanh - dau day, cafe, tt, khu vui choi tre em, ho boi, lakeview, cong vien",
4409,"san bay, khu shophouse, cao toc phan thiet, cong vien",
4411,"cap 1, cap 2, truong tieu hoc nguyen van banh, vinatex, cd canh sat, ga metro, cap 3, vincom vo van ngan, ngan hang, tuyen tau dien metro, truong dai hoc kien truc, trung tam the duc the thao quan, gigamall pham van dong, su pham ky thuat, cho thu duc, truong cap 1 nguyen van banh",
4413,khue dong,
4414,"cap 2, truong hoc cap 1, cap , 3, lang ca sau",
4415,cang ca,
4418,"dan tri cao, starlake, truong cap 1,2,3 xuan dinh, kdt tay ho tay, ho tay, truong noi vu",
4419,"tiec nuong, san vuon, phong masster, be boi quoc te, yoga, pool party, be boi, gara o to",
4420,"nghi duong, san vuon, khu du lich doi san may da phu, thung lung tinh yeu, rung thong, thung lung vang, du lich vuon dau, thac 7 tang, doi mong mo, benh vien, cho, nha tho",
4421,"bai vong, san bay phu quoc",
4422,"kcn phu loi, tttm huyen phu rieng, mam non, kcn phu rieng do, truong cap i iii",
4423,"metropolis lieu giai, phong vui choi, khach san daewoo, dai su quan, lotte",
4424,"an vien nha trang, spa, dai phun nuoc cong vien canh quan, cap treo vinpearl land, san bay quoc te cam ranh, khu du lich, san tennis, ga nha trang, nha trang, gym, ho boi tran bo, khu an uong bbq, vinpearl land, khu vui choi cho tre em",
4425,"truong hoc, tttm, bbq, benh vien, choi thu gian",
4426,"khu do thi dai hoc van canh, xuan phuong, khu do thi xuan phuong, khu do thi, foresa, vinhomes smart city, an lac green symphony",
4428,cho keo,
4429,"duong chay bo, truong hoc, san bong da mini, tttm, san tennis, song sai gon, gym, song, ho boi tran bo, san choi tre em, khu bbq, phong tap yoga",
